DOI,Titulo,Autores,Ano,Publicacao,Tipo,URL,Resumo
10.1145/3810984.3817064,lifeXplore 2026 - Lifelog Retrieval with Multilingual Vision-Language Encoders,Mario Leopold; Farzad Tashtarian; Klaus Schoeffmann,2026,Proceedings of the 9th Annual ACM Workshop on the Lifelog Search Challenge,proceedings-article,https://doi.org/10.1145/3810984.3817064,
10.1145/3805622.3811235,"Toward Trustworthy Vision-language Models in the Wild: Theory, Algorithm and Application",Bo Peng; Xuefeng Du; Zhen Fang,2026,Proceedings of the 2026 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3805622.3811235,
10.1145/3807246.3807265,MAS-DPD: Multi-Agent System for Dark Pattern Detection Using Large Vision-Language Models,Xiang Wang,2026,Proceedings of the 2026 International Conference on Artificial Intelligence and Control,proceedings-article,https://doi.org/10.1145/3807246.3807265,
10.1145/3653804.3654610,Air Quality Prediction Method Based On Integrating Grey Model And Neural Network Model,Yonghong Li; Chao Li; Huiming Duan; Cheng Diao,2024,Proceedings of the International Conference on Computer Vision and Deep Learning,proceedings-article,https://doi.org/10.1145/3653804.3654610,
10.1145/3663548.3688515,Pose-aware Large Language Model Interface for Providing Feedback to Sign Language Learners,Vaclav Knapp; Matyas Bohacek,2024,The 26th International ACM SIGACCESS Conference on Computers and Accessibility,proceedings-article,https://doi.org/10.1145/3663548.3688515,
10.1145/3583780.3614961,Harnessing the Power of Pre-trained Vision-Language Models for Efficient Medical Report Generation,Qi Li,2023,Proceedings of the 32nd ACM International Conference on Information and Knowledge Management,proceedings-article,https://doi.org/10.1145/3583780.3614961,
10.1145/3664647.3681537,Probabilistic Vision-Language Representation for Weakly Supervised Temporal Action Localization,Geuntaek Lim; Hyunwoo Kim; Joonsoo Kim; Yukyung Choi,2024,Proceedings of the 32nd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3664647.3681537,
10.1145/3677779.3677785,Efficient fine-tuning of short text classification based on large language model,Likun Wang,2024,"Proceedings of the International Conference on Modeling, Natural Language Processing and Machine Learning",proceedings-article,https://doi.org/10.1145/3677779.3677785,
10.1145/3805622.3819063,From Captioning to Multimodal Reasoning: The Evolution of Vision-Language Research in the Era of Multimodal LLMs,Marcella Cornia,2026,Proceedings of the 2026 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3805622.3819063,
10.1145/3746027.3755203,"<scp>CapRecover</scp>
                    : A Cross-Modality Feature Inversion Attack Framework on Vision Language Models",Kedong Xiu; Sai Qian Zhang,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3755203,
10.1145/3690931.3690995,Improving Vision-Language Models through Fine-grained Modality Interaction and Modality Balancing,Zeyuan Zhu; Yongyong Xu; Jun Yang,2024,"International Conference on Artificial Intelligence, Automation and High Performance Computing",proceedings-article,https://doi.org/10.1145/3690931.3690995,
10.1145/3805622.3810608,Object Referring-Guided Scanpath Prediction with Perception-Enhanced Vision-Language Models,Rong Quan; Yantao Lai; Dong Liang; Jie Qin,2026,Proceedings of the 2026 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3805622.3810608,
10.1145/3757279.3785641,SCOPE: Real-Time Natural Language Camera Agent at the Edge,Nikolaj Hindsbo; Sina Ehsani; Pragyana Mishra,2026,Proceedings of the 21st ACM/IEEE International Conference on Human-Robot Interaction,proceedings-article,https://doi.org/10.1145/3757279.3785641,
10.1145/3709026.3709059,On Enhancing Adversarial Robustness of Large Pre-trained Vision-Language Models,Jie Luo; Lingfeng Kong,2024,Proceedings of the 2024 8th International Conference on Computer Science and Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3709026.3709059,
10.1145/3757110.3757207,Medal Prediction Model Based on ARIMA-XGBoost Model,Wenying Guo,2025,"Proceedings of the 2025 2nd International Conference on Modeling, Natural Language Processing and Machine Learning",proceedings-article,https://doi.org/10.1145/3757110.3757207,
10.1145/3677779.3677816,Construction and Application of Text Classification Model under Natural Language Processing,Zhongnuo Sun; Pan Gao,2024,"Proceedings of the International Conference on Modeling, Natural Language Processing and Machine Learning",proceedings-article,https://doi.org/10.1145/3677779.3677816,
10.1145/3708359.3712129,ILuvUI: Instruction-tuned LangUage-Vision modeling of UIs from Machine Conversations,Yue Jiang; Eldon Schoop; Amanda Swearngin; Jeffrey Nichols,2025,Proceedings of the 30th International Conference on Intelligent User Interfaces,proceedings-article,https://doi.org/10.1145/3708359.3712129,
10.1145/3728725.3728747,MH-PEFT: Mitigating Hallucinations in Large Vision-Language Models through the PEFT Method,Fengdi Li,2025,Proceedings of the 2025 2nd International Conference on Generative Artificial Intelligence and Information Security,proceedings-article,https://doi.org/10.1145/3728725.3728747,
10.1145/3490502,An Effective Language Convention Model Based on Deep Structured Learning and Natural Language Processing for Higher Education,Yang Yalan; Tang Wei,2023,ACM Transactions on Asian and Low-Resource Language Information Processing,journal-article,https://doi.org/10.1145/3490502,"Language translation is highly needed in the increasingly networked world. The writing of English essays is an essential competency for higher education students. For non-English students in China, this is especially important. They often represent large numbers of Chinese English as second language students. Therefore this paper introduced Deep Structured Learning with Natural language processing (DSL-NLP) has been proposed to convert the Chinese language to the English language for student learning. An automatic input tool for writing assistance will be beneficial in building the proposed DSL-NLP method. The relationship between textual attributes and input from human teachers and provide characteristics feedback system. This study explored natural language processing (NLP) to determine the interpretative actions required for a successful understanding of the literary text. NLP attempts to assist in achieving consistency in applied linguistics, improving classroom communication, optimizing learner attitudes and motivation, raising personality, facilitating personal development, and even changing students' perspectives toward life. Thus the experimental results show the DSL-NLP improves student learning in the English language, enhances student performance in education, and effectively increases the student career"
10.1145/3764944.3764948,Rethinking Pruning for Vision-Language Models: Strategies for Effective Sparsity,Shwai He; Ang Li; Tianlong Chen,2025,ACM SIGMETRICS Performance Evaluation Review,journal-article,https://doi.org/10.1145/3764944.3764948,"Vision-Language Models (VLMs) integrate information from multiple modalities and have shown remarkable success across various tasks. However, deploying large-scale VLMs in resource constrained scenarios is challenging. Pruning followed by finetuning offers a potential solution but remains underexplored for VLMs. This study addresses two key questions: how to distribute sparsity across different modality-specific models, and how to restore the performance of pruned sparse VLMs. Our preliminary studies identified two effective pruning settings: applying the same sparsity to both vision and language models, and pruning only the language models. While LoRA finetuning aims to restore sparse models, it faces challenges due to incompatibility with sparse models, disrupting the pruned sparsity. To overcome these issues, we propose SparseLoRA, which applies sparsity directly to LoRA weights. Our experimental results demonstrate significant improvements, including an 11.3% boost under 2:4 sparsity and a 47.6% enhancement under unstructured 70% sparsity."
10.1145/3696409.3700220,Dual-stream Multi-modal Interactive Vision-language Tracking,Zhiyi Mo; Guangtong Zhang; Jian Nong; Bineng Zhong; Zhi Li,2024,Proceedings of the 6th ACM International Conference on Multimedia in Asia,proceedings-article,https://doi.org/10.1145/3696409.3700220,
10.1145/3795154.3795258,Enhancing Spatial Reasoning in Vision Language Models via Efficient Meta-Cognitive Alignment,Shaoting Zhu; Hengyi Zhu,2025,Proceedings of the 2025 6th International Conference on Computer Science and Management Technology,proceedings-article,https://doi.org/10.1145/3795154.3795258,
10.1145/3746027.3762002,LVLM-MIR: Large Vision-Language Model with Parameter-Efficient Fine-Tuning for Multimodal Interleaved Reasoning,Jun Yu; Xilong Lu; Cong Wang; Qiang Ling,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3762002,
10.1145/3746027.3762060,CMA-VC: Large Vision-Language Model for Cross-Modal Alignment in Intention-Oriented Video Captioning,Jun Yu; Xilong Lu; Yunxiang Zhang; Qiang Ling,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3762060,
10.1145/3742413.3789144,"No Code, No Cloud: On-Device Mockup-to-Code with Lightweight Vision-Language AI",Abinas Kuganathan; Mitra Purandare; Markus Stolze,2026,Proceedings of the 31st International Conference on Intelligent User Interfaces,proceedings-article,https://doi.org/10.1145/3742413.3789144,
10.1145/3743093.3770933,Mitigating Hallucinations in Large Vision-Language Models via Dual Contrastive Decoding,Jiulong Wu; Yucheng Shen; Haixin Sun; Min Cao,2025,Proceedings of the 7th ACM International Conference on Multimedia in Asia,proceedings-article,https://doi.org/10.1145/3743093.3770933,
10.1145/3696409.3700192,Prompting Industrial Anomaly Segment with Large Vision-Language Models,jinheng zhou; Wu Liu; Guang Yang; He Zhao; feiniu yuan,2024,Proceedings of the 6th ACM International Conference on Multimedia in Asia,proceedings-article,https://doi.org/10.1145/3696409.3700192,
10.1145/3595916.3626450,Vision-Language Navigation for Quadcopters with Conditional Transformer and Prompt-based Text Rephraser,Zhe Chen; Jiyi Li; Fumiyo Fukumoto; Peng Liu; Yoshimi Suzuki,2023,ACM Multimedia Asia 2023,proceedings-article,https://doi.org/10.1145/3595916.3626450,
10.1145/3664647.3681264,Low-rank Prompt Interaction for Continual Vision-Language Retrieval,Weicai Yan; Ye Wang; Wang Lin; Zirun Guo; Zhou Zhao; Tao Jin,2024,Proceedings of the 32nd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3664647.3681264,
10.1145/3733816.3760749,Privacy Perception and Protection in Continuous Vision-Language Models Interaction (Position Paper),Anran Xu; Hiromi Arai; Koji Yatani,2025,Proceedings of the 2025 Workshop on Human-Centered AI Privacy and Security,proceedings-article,https://doi.org/10.1145/3733816.3760749,
10.1145/3746275.3762205,Beyond Text: Leveraging Vision-Language Models for Misinformation Detection,Parminder Kaur Grewal; Marina Ernst; Frank Hopfgartner,2025,Proceedings of the 2nd International Workshop on Diffusion of Harmful Content on Online Web,proceedings-article,https://doi.org/10.1145/3746275.3762205,
10.1145/3664647.3680885,Selective Vision-Language Subspace Projection for Few-shot CLIP,Xingyu Zhu; Beier Zhu; Yi Tan; Shuo Wang; Yanbin Hao; Hanwang Zhang,2024,Proceedings of the 32nd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3664647.3680885,
10.1145/3774791.3774800,Explainable and Efficient Hateful Meme Detection using Multimodal Vision-Language Fusion,Jiaxuan He; Chen-Yeou Yu; Wensheng Zhang,2025,Proceedings of the 2025 International Conference on Artificial Intelligence and its Applications,proceedings-article,https://doi.org/10.1145/3774791.3774800,
10.1145/3726302.3729901,BALI: Enhancing Biomedical Language Representations through Knowledge Graph and Language Model Alignment,Andrey Sakhovskiy; Elena Tutubalina,2025,Proceedings of the 48th International ACM SIGIR Conference on Research and Development in Information Retrieval,proceedings-article,https://doi.org/10.1145/3726302.3729901,
10.1145/3757374.3771523,Bridging Visual Rhetoric and Computer Vision: A Large-Scale Analysis of the Design of Japanese and Original-Language Film Posters,Nano Kojima; Xinru Zhu,2025,Proceedings of the SIGGRAPH Asia 2025 Posters,proceedings-article,https://doi.org/10.1145/3757374.3771523,
10.1145/3757374.3771465,"Can Vision-Language Models Perceive ""Lookalike Effects"" Between Humans and Cartoons as We Do?",Chenzhuo Xiang; Minghui Liu; Qi Xin; Jihong Jeung; Qianyao Xu,2025,Proceedings of the SIGGRAPH Asia 2025 Posters,proceedings-article,https://doi.org/10.1145/3757374.3771465,
10.1145/3787279.3787314,A Vision-Language-Action Framework for End-to-End Robotic Manipulation Using Qwen2-VL-Instruct,Mariam Kashkash; Mohsen Guizani,2025,Proceedings of the 2025 9th International Conference on Advances in Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3787279.3787314,
10.1145/3581783.3611904,Uniformly Distributed Category Prototype-Guided Vision-Language Framework for Long-Tail Recognition,Xiaoxuan He; Siming Fu; Xinpeng Ding; Yuchen Cao; Hualiang Wang,2023,Proceedings of the 31st ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3581783.3611904,
10.1145/3746252.3760864,Can Large Vision-Language Models Understand Multimodal Sarcasm?,Xinyu Wang; Yue Zhang; Liqiang Jing,2025,Proceedings of the 34th ACM International Conference on Information and Knowledge Management,proceedings-article,https://doi.org/10.1145/3746252.3760864,
10.1145/3711542.3711579,Fine-Tuning Large Language Model for Aspect-oriented Opinion Pair Extraction with LoRA,Hidekazu Yanagimoto; Sorato Nakamura,2024,Proceedings of the 2024 8th International Conference on Natural Language Processing and Information Retrieval,proceedings-article,https://doi.org/10.1145/3711542.3711579,
10.1145/3768310.3807805,Will Vision-Language Models Transform Audit Intern Work? An Exploratory Study on Image-Based Accounting Information Processing,Ajaan Rahman Khan,2026,Proceedings of the 63rd ACM Conference on Computers and People Research,proceedings-article,https://doi.org/10.1145/3768310.3807805,
10.1145/3605210,Natural Language Processing Pretraining Language Model for Computer Intelligent Recognition Technology,Jun Dong,2024,ACM Transactions on Asian and Low-Resource Language Information Processing,journal-article,https://doi.org/10.1145/3605210,"Computer intelligent recognition technology refers to the use of computer vision, Natural Language Processing (NLP), machine learning and other technologies to enable computers to recognize, analyze, understand and answer human language and behavior. The common applications of computer intelligent recognition technology include image recognition, NLP, face recognition, target tracking, and other fields. NLP is a field of computer science, which involves the interaction between computers and natural languages. NLP technology can be used to process, analyze and generate natural language data, such as text, voice and image. Common NLP technology applications include language translation, emotion analysis, text classification, speech recognition and question answering system. Language model is a machine learning model, which uses a large number of text data for training to learn language patterns and relationships in text data. Although the language model has made great progress in the past few years, it still faces some challenges, including: poor semantic understanding, confusion in multilingual processing, slow language processing and other shortcomings. Therefore, in order to optimize these shortcomings, this article would study the pre-training language model based on NLP technology, which aimed at using NLP technology to optimize and improve the performance of the language model, thus optimizing the computer intelligent recognition technology. The model had a higher language understanding ability and more accurate prediction ability. In addition, the model could learn language rules and structures by using a large number of corpus, so as to better understand natural language. Through experiments, it could be known that the data size and total computing time of the traditional Generative Pretrained Transformer-2 (GPT-2) language model were 10 GB and 97 hours respectively. The data size and total computing time of BERT (Bidirectional Encoder Representations from Transformer) were 12 GB and 86 hours respectively. The data size and total computing time of the pre-training language model based on NLP were 18 GB and 71 hours respectively. Obviously, the pre-training language model based on NLP had a larger data size and shorter computing time. The experimental results showed that the NLP technology could better optimize the language model and effectively improve its various capabilities. This article opened up a new development direction for computer intelligent recognition technology and provided excellent technical support for the development of language models."
10.1145/3647649.3647657,Few-shot Military Target Detection with Text-to-image and Vision-language Models,Yan Zhang; Jinjin Zhu; Keyi Cao,2024,Proceedings of the 2024 7th International Conference on Image and Graphics Processing,proceedings-article,https://doi.org/10.1145/3647649.3647657,
10.1145/3805622.3810767,Augmenting medical vision-language pretraining via domain-aware retrieval-augmented caption enrichment,Xiaoyang Wei; Camille Kurtz; Florence Cloppet,2026,Proceedings of the 2026 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3805622.3810767,
10.1145/3746027.3758234,Towards High Robust Vision-Language Large Models: Benchmark and Method,Minyi Zhao; Yi Liu; Wensong He; Bingzhe Yu; Yuxi Mi; Shuigeng Zhou,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3758234,
10.1145/3774521.3774546,ChestGPT: Integrating Large Language Models and Vision Transformers for Disease Detection and Localization in Chest X-Rays,Shehroz S. Khan; Petar Przulj; Ahmed Ashraf; Ali Abedi,2025,"Proceedings of the Sixteen Indian Conference on Computer Vision, Graphics and Image Processing",proceedings-article,https://doi.org/10.1145/3774521.3774546,
10.1145/3746027.3755862,Closing the Feedback Loop in Text2Vis: Refining Visualization with Vision-Language Models,Shengze Shi; Tao Ren; Guoliang Zhu; Guandong Feng; Jun Hu,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3755862,
10.1145/3748636.3762753,SpatialGPT: Zero-Shot Vision-and-Language Navigation via Spatial CoT over Structured Spatial Memory,Zhiqiang Jiang; Xin Wang,2025,Proceedings of the 33rd ACM International Conference on Advances in Geographic Information Systems,proceedings-article,https://doi.org/10.1145/3748636.3762753,
10.1145/3803401.3812022,Multimodal Analogies for Learning Programming Concepts with Vision-Language Models,Sebastian Gürtl; Florian Schadner; Christian Guetl,2026,Proceedings of the 31st ACM Conference on Innovation and Technology in Computer Science Education V. 2,proceedings-article,https://doi.org/10.1145/3803401.3812022,
10.1145/3581783.3611736,Mind the Gap: Improving Success Rate of Vision-and-Language Navigation by Revisiting Oracle Success Routes,Chongyang Zhao; Yuankai Qi; Qi Wu,2023,Proceedings of the 31st ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3581783.3611736,
10.1145/3638584.3638624,Image Segmentation with Vision-Language Models,Lihu Pan; Yunting Yang; Zhengkui Wang; Rui Zhang; Wen Shan; Jiashu Li,2023,Proceedings of the 2023 7th International Conference on Computer Science and Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3638584.3638624,
10.1145/3664647.3681387,Calibrating Prompt from History for Continual Vision-Language Retrieval and Grounding,Tao Jin; Weicai Yan; Ye Wang; Sihang Cai; Qifan Shuai; Zhou Zhao,2024,Proceedings of the 32nd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3664647.3681387,
10.1145/3543873.3584632,Unified Vision-Language Representation Modeling for E-Commerce Same-style Products Retrieval,Ben Chen; Linbo Jin; Xinxin Wang; Dehong Gao; Wen Jiang; Wei Ning,2023,Companion Proceedings of the ACM Web Conference 2023,proceedings-article,https://doi.org/10.1145/3543873.3584632,
10.1145/3801228.3801327,Research Review on Transformer Model in Computer Vision,Zihang Hui,2026,"Proceedings of the 2026 5th International Conference on Big Data, Information and Computer Network",proceedings-article,https://doi.org/10.1145/3801228.3801327,
10.1145/3705328.3748128,Improving Visual Recommendation on E-commerce Platforms Using Vision-Language Models,Yuki Yada; Sho Akiyama; Ryo Watanabe; Yuta Ueno; Yusuke Shido; Andre Rusli,2025,Proceedings of the Nineteenth ACM Conference on Recommender Systems,proceedings-article,https://doi.org/10.1145/3705328.3748128,
10.1145/3799825.3818692,AI Score Hallucination in Vision-Language Models: Measuring Self-Assessment Calibration for Iterative 3D Scene Positioning,Tyler Varacchi,2026,Proceedings of the Special Interest Group on Computer Graphics and Interactive Techniques Conference Posters,proceedings-article,https://doi.org/10.1145/3799825.3818692,
10.1145/3652620.3687798,Model-Driven Software Product Line Engineering of AI-Based Applications for Achieving Sustainable Development Goals: Vision Paper,Tiago Sousa; Benoît Ries; Nicolas Guelfi,2024,Proceedings of the ACM/IEEE 27th International Conference on Model Driven Engineering Languages and Systems,proceedings-article,https://doi.org/10.1145/3652620.3687798,
10.1145/3746027.3763762,Higher-Order Vision-Language Fusion for Video Popularity Prediction,Kele Xu; Qisheng Xu; Binli Luo; Han Zhou; Zengming Lin; Hui Geng; Xianhan Tan,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3763762,
10.1145/3776734.3794390,Can Vision Language Models Zero-Shot Thermal Images for Private and Robust Human Robot Interaction?,Han Hu; He Chen,2026,Companion Proceedings of the 21st ACM/IEEE International Conference on Human-Robot Interaction,proceedings-article,https://doi.org/10.1145/3776734.3794390,
10.1145/3736425.3772355,SifterNet: Model-Agnostic Defense against Backdoor Attack in Vision Large Model,Shaoye Luo; Xinxin Fan; Quanliang Jing; Men Niu; Chi Lin; Yunfeng Lu,2025,"Proceedings of the 12th ACM International Conference on Systems for Energy-Efficient Buildings, Cities, and Transportation",proceedings-article,https://doi.org/10.1145/3736425.3772355,
10.1145/3821418,Unmasking Toxicity and Vulnerabilities in Large Vision-Language Models,Abdulkadir Erol; Trilok Padhi; Agnik Saha; Mehmet Emin Aktas; Ugur Kursuncu,2026,ACM Transactions on Intelligent Systems and Technology,journal-article,https://doi.org/10.1145/3821418,"The rapid advancement of Large Vision-Language Models (LVLMs) has enhanced their capabilities from content creation to productivity enhancement. Despite their innovative potential, LVLMs exhibit vulnerabilities, especially in generating potentially toxic or unsafe responses. Malicious actors can exploit these vulnerabilities to propagate toxic content using strategically crafted prompts without fine-tuning or compute-intensive procedures. Despite ongoing red-teaming efforts to identify and mitigate these risks, the exploration of LVLM vulnerabilities remains nascent and yet to be fully addressed in a systematic approach. This study systematically examines the vulnerabilities of open and closed-weight LVLMs, including LLaVA , InstructBLIP , Fuyu , Qwen , DeepSeek , Gemini , GPT , and Grok , using adversarial prompting strategies informed by social theories to simulate real-world social manipulation tactics. Our findings show that (i) toxicity and insult are the most prevalent behaviors, with mean toxicity scores 19.32% and 12.36%, respectively; (ii) Gemini-2.0-Flash , LLaVA-v1.6-Vicuna-13B , and Grok-2-Vision-1212 are the most vulnerable models. Their toxic response rates reach 46.93%, 23.81%, and 17.98%, respectively, while insult response rates reach 47.94%, 14.62%, 12.27%, respectively; (iii) prompting strategies incorporating dark humor and multimodal toxic prompt completion significantly elevate these vulnerabilities. Despite extensive safety alignment efforts, models still generate content with varying degrees of toxicity when prompted with adversarial inputs, highlighting the urgent need for enhanced safety mechanisms and robust guardrails in LVLM development."
10.1145/3746027.3758163,A Matter of Time: Revealing the Structure of Time in Vision-Language Models,Nidham Tekaya; Manuela Waldner; Matthias Zeppelzauer,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3758163,
10.1145/3627631.3627660,Indian Regional Sign Language Recognition,Sujatha C; Madhura K Patil; Umadevi. F.M; Neha Jain; Akshata Badni; Ranjeeta Angadi; Shankar Gangisetty,2023,"Proceedings of the Fourteenth Indian Conference on Computer Vision, Graphics and Image Processing",proceedings-article,https://doi.org/10.1145/3627631.3627660,
10.1145/3728481.3762166,Multilingual Evaluation of Image-Text Retrieval in Vision–Language Models: A Metric-Based Perspective,Bodhisatta Maiti,2025,Proceedings of the 4th International Workshop on Multimodal Human Understanding for the Web and Social Media,proceedings-article,https://doi.org/10.1145/3728481.3762166,
10.1145/3748825.3748864,A case study on the effect of the Big Language Model on language learning for children with dyslexia,Haixia Zhang,2025,Proceedings of the 2025 2nd International Conference on Digital Society and Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3748825.3748864,
10.1145/3774521.3774620,Statistically Validated Hybrid Fusion and Ensemble Feature Selection for Static Sign Language Recognition,Sukanya Das; Debasis Samanta; Monalisa Sarma,2025,"Proceedings of the Sixteen Indian Conference on Computer Vision, Graphics and Image Processing",proceedings-article,https://doi.org/10.1145/3774521.3774620,
10.1145/3731715.3733374,LLAUS: A High-Quality Instruction-Tuned Large Vision Language Assistant for UltraSound,Junhao Guo; XueFeng Shan; Guoming Wang; Dong Chen; Rongxing Lu; Siliang Tang,2025,Proceedings of the 2025 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3731715.3733374,
10.1145/3543873.3584627,MAKE: Vision-Language Pre-training based Product Retrieval in Taobao Search,Xiaoyang Zheng; Zilong Wang; Sen Li; Ke Xu; Tao Zhuang; Qingwen Liu; Xiaoyi Zeng,2023,Companion Proceedings of the ACM Web Conference 2023,proceedings-article,https://doi.org/10.1145/3543873.3584627,
10.1145/3678957.3689332,"Multimodal Emotion Recognition Harnessing the Complementarity of Speech, Language, and Vision",Thomas Thebaud; Anna Favaro; Yaohan Guan; Yuchen Yang; Prabhav Singh; Jesus Villalba; Laureano Mono-Velazquez; Najim Dehak,2024,International Conference on Multimodel Interaction,proceedings-article,https://doi.org/10.1145/3678957.3689332,
10.1145/3581783.3611911,Distilling Vision-Language Foundation Models: A Data-Free Approach via Prompt Diversification,Yunyi Xuan; Weijie Chen; Shicai Yang; Di Xie; Luojun Lin; Yueting Zhuang,2023,Proceedings of the 31st ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3581783.3611911,
10.1145/3805622.3810755,LaViSE: Language-aware Vision Scale Enhancement for Referring Remote Sensing Image Segmentation,Yan Li; Junjie Zheng; Zhouchao Fu; Shengjie Yang; Junjie Liao; Jianwei Zheng,2026,Proceedings of the 2026 International Conference on Multimedia Retrieval,proceedings-article,https://doi.org/10.1145/3805622.3810755,
10.1145/3629296.3629351,A teacher action recognition model based on pre-trained language and video model,Sen Luo; Juxiang Zhou; Xiaoyu Wen; Hao Li,2023,The 15th International Conference on Education Technology and Computers,proceedings-article,https://doi.org/10.1145/3629296.3629351,
10.1145/3732299.3732319,Research on Innovation and Practice of Empowering SPOC Foreign Language Teaching Mode with Large Language Model,Jing Wang; Yang Zhou; Jin hu Yang,2025,Proceedings of the 2025 International Conference on Digital Education and Information Technology,proceedings-article,https://doi.org/10.1145/3732299.3732319,
10.1145/3746027.3755120,Knowledge Regularized Negative Feature Tuning of Vision-Language Models for Out-of-Distribution Detection,Wenjie Zhu; Yabin Zhang; Xin Jin; Wenjun Zeng; Lei Zhang,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3755120,
10.1145/3653781.3653797,A Vehicle Behavior Prediction Method Based on CNN-Transformer Model,Xiaoting Shu; Runmei Li,2024,Proceedings of the International Conference on Computer Vision and Deep Learning,proceedings-article,https://doi.org/10.1145/3653781.3653797,
10.1145/3733802.3764048,From Privacy Chains to ChainShield: Structured Privacy Risks and Defense in Vision-Language Models,Minxing Liu; Minh-Ha Le; Niklas Carlsson,2025,Proceedings of the 24th Workshop on Privacy in the Electronic Society,proceedings-article,https://doi.org/10.1145/3733802.3764048,
10.1145/3593013.3594072,Contrastive Language-Vision AI Models Pretrained on Web-Scraped Multimodal Data Exhibit Sexual Objectification Bias,Robert Wolfe; Yiwei Yang; Bill Howe; Aylin Caliskan,2023,2023 ACM Conference on Fairness Accountability and Transparency,proceedings-article,https://doi.org/10.1145/3593013.3594072,
10.1145/3746027.3755566,Enhancing HOI Detection with Contextual Cues from Large Vision-Language Models,Yu-Wei Zhan; Fan Liu; Xin Luo; Xin-Shun Xu; Liqiang Nie; Mohan Kankanhalli,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3755566,
10.1145/3702250.3702282,CHAPVIDMR: Chapter-based Video Moment Retrieval using Natural Language Queries,Uday Agarwal; Yogesh Kumar; Abu Shahid; Prajwal Gatti; Manish Gupta; Anand Mishra,2024,Proceedings of the Fifteenth Indian Conference on Computer Vision Graphics and Image Processing,proceedings-article,https://doi.org/10.1145/3702250.3702282,
10.1145/3664647.3681538,Highly Transferable Diffusion-based Unrestricted Adversarial Attack on Pre-trained Vision-Language Models,Wenzhuo Xu; Kai Chen; Ziyi Gao; Zhipeng Wei; Jingjing Chen; Yu-Gang Jiang,2024,Proceedings of the 32nd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3664647.3681538,
10.1145/3672539.3686776,WatchThis: A Wearable Point-and-Ask Interface powered by Vision-Language Models for Contextual Queries,Cathy Mengying Fang; Patrick Chwalek; Quincy Kuang; Pattie Maes,2024,The 37th Annual ACM Symposium on User Interface Software and Technology,proceedings-article,https://doi.org/10.1145/3672539.3686776,
10.1145/3678717.3691296,Towards Zero-Shot Annotation of the Built Environment with Vision-Language Models,Bin Han; Yiwei Yang; Anat Caspi; Bill Howe,2024,Proceedings of the 32nd ACM International Conference on Advances in Geographic Information Systems,proceedings-article,https://doi.org/10.1145/3678717.3691296,
10.1145/3581783.3612379,SpaceCLIP: A Vision-Language Pretraining Framework With Spatial Reconstruction On Text,Bo Zou; Chao Yang; Chengbin Quan; Youjian Zhao,2023,Proceedings of the 31st ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3581783.3612379,
10.1145/3773365.3773401,Improving Spatial Reasoning in Vision-Language Models via Chain-of-Thought Annotation and Reinforcement Learning,Tuohan Huang; Shunyu Rao,2025,Proceedings of the 2025 8th International Conference on Computer Information Science and Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3773365.3773401,
10.1145/3765766.3765832,HART-Pruner: A Human-Aligned Token Reduction Method for Interpretable and Efficient Vision-Language Inference,Miho Takahashi; Rintaro Harada; Akiko Masaki-Kato; Takeharu Eda,2025,Proceedings of the 13th International Conference on Human-Agent Interaction,proceedings-article,https://doi.org/10.1145/3765766.3765832,
